-----------------------------------------------
System booted wiht PCM OFF (shutdown is False)
-----------------------------------------------
TIME		VOLT	SUN		STATE
01:17:56	3.666	True	P
01:18:26	3.666	True	P
01:18:57	3.663	True	P
01:19:27	3.666	True	P
01:19:57	3.662	True	P
01:20:27	3.664	True	P
01:21:00	3.661	True	P
01:21:30	3.647	True	S
01:22:00	3.642	True	S
01:22:30	3.645	True	S
01:23:01	3.651	True	P
01:23:31	3.637	True	S
01:24:01	3.645	True	S
01:24:31	3.647	True	S
01:25:01	3.652	True	P
01:25:32	3.664	True	P
01:26:02	3.663	True	P
01:26:32	3.662	True	P
01:27:02	3.662	True	P
01:27:35	3.644	True	S
01:28:05	3.659	True	P
01:28:35	3.655	True	P
01:29:05	3.658	True	P
01:29:35	3.659	True	P
01:30:06	3.666	True	P
01:30:36	3.664	True	P
01:31:06	3.659	True	P
01:31:36	3.657	True	P
01:32:07	3.650	True	P
01:32:37	3.662	True	P
01:33:07	3.666	True	P
01:33:37	3.673	True	P
01:34:07	3.666	True	P
01:34:38	3.669	True	P
01:35:08	3.663	True	P
01:35:38	3.667	True	P
01:36:08	3.659	True	P
01:36:39	3.667	True	P
01:37:09	3.666	True	P
01:37:43	3.667	True	P
01:38:13	3.668	True	P
01:38:43	3.668	True	P
01:39:16	3.663	True	P
01:39:46	3.668	True	P
01:40:16	3.664	True	P
01:40:46	3.666	True	P
01:41:17	3.663	True	P
01:41:47	3.667	True	P
01:42:17	3.666	True	P
01:42:47	3.665	True	P
01:43:18	3.672	True	P
01:43:48	3.671	True	P
01:44:18	3.669	True	P
01:44:48	3.666	True	P
01:45:18	3.664	True	P
01:45:49	3.666	True	P
01:46:19	3.667	True	P
01:46:49	3.670	True	P
01:47:19	3.671	True	P
01:47:50	3.670	True	P
01:48:20	3.668	True	P
01:48:50	3.667	True	P
01:49:20	3.667	True	P
01:49:50	3.664	True	P
01:50:21	3.665	True	P
01:50:51	3.669	True	P
01:51:21	3.666	True	P
01:51:51	3.668	True	P
01:52:22	3.669	True	P
01:52:52	3.664	True	P
01:53:22	3.663	True	P
01:53:52	3.655	True	P
01:54:22	3.663	True	P
01:54:53	3.668	True	P
01:55:23	3.670	True	P
01:55:53	3.659	True	P
01:56:23	3.653	True	P
01:56:54	3.646	True	S
01:57:24	3.649	True	S
01:57:54	3.646	True	S
01:58:24	3.640	True	S
01:58:54	3.642	True	S
01:59:25	3.636	True	S
01:59:55	3.641	True	S
02:00:25	3.642	True	S
02:00:55	3.644	True	S
02:01:26	3.641	True	S
02:01:56	3.646	True	S
02:02:26	3.649	True	S
02:02:56	3.646	True	S
02:03:28	3.655	True	P
02:03:59	3.649	True	S
02:04:29	3.657	True	P
02:04:59	3.655	True	P
02:05:29	3.656	True	P
02:06:00	3.658	True	P
02:06:32	3.654	True	P
02:07:02	3.657	True	P
02:07:34	3.660	True	P
02:08:04	3.652	True	P
02:08:35	3.659	True	P
02:09:05	3.657	True	P
02:09:35	3.659	True	P
02:10:05	3.658	True	P
02:10:35	3.657	True	P
02:11:06	3.656	True	P
02:11:36	3.658	True	P
02:12:06	3.657	True	P
02:12:36	3.657	True	P
02:13:07	3.660	True	P
02:13:37	3.656	True	P
02:14:07	3.655	True	P
02:14:37	3.656	True	P
02:15:07	3.660	True	P
02:15:38	3.657	True	P
02:16:08	3.654	True	P
02:16:38	3.655	True	P
02:17:08	3.655	True	P
02:17:39	3.654	True	P
02:18:09	3.655	True	P
02:18:39	3.656	True	P
02:19:09	3.654	True	P
02:19:39	3.648	True	S
02:20:10	3.658	True	P
02:20:42	3.650	True	S
02:21:14	3.652	True	P
02:21:44	3.653	True	P
02:22:15	3.657	True	P
02:22:45	3.651	True	P
02:23:15	3.652	True	P
02:23:45	3.659	True	P
02:24:15	3.655	True	P
02:24:46	3.663	True	P
02:25:16	3.658	True	P
02:25:46	3.654	True	P
02:26:16	3.652	True	P
02:26:46	3.647	True	S
02:27:17	3.648	True	S
02:27:47	3.653	True	P
02:28:17	3.657	True	P
02:28:47	3.654	True	P
02:29:18	3.646	True	S
02:29:48	3.648	True	S
02:30:18	3.649	True	S
02:30:48	3.653	True	P
02:31:18	3.652	True	P
02:31:49	3.650	True	S
02:32:21	3.653	True	P
02:32:51	3.653	True	P
02:33:21	3.654	True	P
02:33:54	3.659	True	P
02:34:24	3.649	True	S
02:34:54	3.657	True	P
02:35:24	3.653	True	P
02:35:54	3.654	True	P
02:36:25	3.648	True	S
02:36:55	3.652	True	P
02:37:25	3.658	True	P
02:37:55	3.651	True	P
02:38:25	3.649	True	S
02:38:56	3.658	True	P
02:39:26	3.652	True	P
02:39:56	3.645	True	S
02:40:26	3.650	True	S
02:40:57	3.651	True	P
02:41:27	3.644	True	S
02:41:57	3.636	True	S
02:42:27	3.639	True	S
02:42:57	3.642	True	S
02:43:28	3.641	True	S
02:43:58	3.643	True	S
02:44:28	3.645	True	S
02:44:58	3.639	True	S
02:45:28	3.629	True	S
02:45:59	3.627	True	S
02:46:29	3.635	True	S
02:46:59	3.637	True	S
02:47:29	3.639	True	S
02:47:59	3.648	True	S
02:48:30	3.649	True	S
02:49:02	3.648	True	S
02:49:32	3.652	True	P
02:50:02	3.643	True	S
02:50:33	3.652	True	P
02:51:03	3.650	True	S
02:51:33	3.649	True	S
02:52:03	3.647	True	S
02:52:35	3.646	True	S
02:53:06	3.643	True	S
02:53:36	3.642	True	S
02:54:06	3.642	True	S
02:54:36	3.639	True	S
02:55:06	3.634	True	S
02:55:37	3.635	True	S
02:56:07	3.631	True	S
02:56:37	3.637	True	S
02:57:07	3.637	True	S
02:57:38	3.640	True	S
02:58:08	3.640	True	S
02:58:38	3.641	True	S
02:59:08	3.639	True	S
02:59:38	3.636	True	S
03:00:09	3.631	True	S
03:00:39	3.632	True	S
03:01:09	3.631	True	S
03:01:39	3.628	True	S
03:02:09	3.631	True	S
03:02:42	3.631	True	S
03:03:12	3.634	True	S
03:03:42	3.633	True	S
03:04:12	3.630	True	S
03:04:43	3.627	True	S
03:05:13	3.619	True	S
03:05:43	3.622	True	S
03:06:13	3.621	True	S
03:06:43	3.619	True	S
03:07:14	3.624	True	S
03:07:44	3.620	True	S
03:08:14	3.619	True	S
03:08:44	3.619	True	S
03:09:14	3.618	True	S
03:09:45	3.612	True	S
03:10:15	3.616	True	S
03:10:45	3.615	True	S
03:11:15	3.617	True	S
03:11:46	3.608	True	S
03:12:16	3.614	True	S
03:12:46	3.613	True	S
03:13:17	3.613	True	S
03:13:49	3.614	True	S
03:14:21	3.612	True	S
03:14:51	3.618	True	S
03:15:22	3.622	True	S
03:15:52	3.614	True	S
03:16:22	3.615	True	S
14:03:05	3.603	True	S
14:03:36	3.617	True	S
14:04:06	3.615	True	S
14:04:36	3.615	True	S
14:05:06	3.617	True	S
14:05:38	3.618	True	S
14:06:09	3.618	True	S
14:06:39	3.618	True	S
14:07:09	3.619	True	S
14:07:39	3.620	True	S
14:08:09	3.618	True	S
14:08:40	3.617	True	S
14:09:10	3.619	True	S
14:09:40	3.617	True	S
14:10:10	3.615	True	S
14:10:41	3.609	True	S
14:11:11	3.612	True	S
14:11:41	3.611	True	S
14:12:13	3.608	True	S
14:12:43	3.604	True	S
14:13:14	3.605	True	S
14:13:44	3.614	True	S
14:14:14	3.615	True	S
14:14:44	3.611	True	S
14:15:16	3.625	True	S
14:15:47	3.623	True	S
14:16:17	3.632	True	S
14:16:47	3.629	True	S
14:17:17	3.621	True	S
14:17:48	3.619	True	S
14:18:18	3.619	True	S
14:18:48	3.618	True	S
14:19:18	3.618	True	S
14:19:50	3.612	True	S
14:20:21	3.618	True	S
14:20:51	3.622	True	S
-----------------------------------------------
System booted wiht PCM OFF (shutdown is False)
-----------------------------------------------
TIME		VOLT	SUN		STATE
14:17:54	3.575	False	S
14:18:25	3.586	False	S
14:18:57	3.581	False	S
14:19:27	3.581	False	S
14:19:57	3.579	False	S
14:20:29	3.573	False	S
-----------------------------------------------
System booted wiht PCM OFF (shutdown is False)
-----------------------------------------------
TIME		VOLT	SUN		STATE
14:20:59	3.574	False	S
14:21:29	3.579	False	S
14:22:00	3.580	False	S
-----------------------------------------------
System booted wiht PCM OFF (shutdown is False)
-----------------------------------------------
TIME		VOLT	SUN		STATE
14:17:54	4.039	False	S
14:18:24	4.062	False	S
14:18:55	4.094	True	P
14:19:25	4.108	True	P
14:19:55	4.111	True	P
14:20:25	4.112	True	P
-----------------------------------------------
System booted wiht PCM ON (shutdown is True)
-----------------------------------------------
TIME		VOLT	SUN		STATE
14:21:46	4.112	True	P
14:22:17	4.111	True	P
14:22:47	4.110	True	P
-----------------------------------------------
System booted wiht PCM ON (shutdown is True)
-----------------------------------------------
TIME		VOLT	SUN		STATE
14:23:17	4.112	True	P
14:23:42	4.112	True	P
14:23:50	4.112	True	P
14:24:12	4.109	True	P
14:24:20	4.108	True	P
14:24:42	4.108	True	P
14:24:50	4.108	True	P
14:25:13	4.113	True	P
14:25:20	4.115	True	P
14:25:43	4.115	True	P
14:25:51	4.115	True	P
14:26:13	4.112	True	P
14:26:21	4.111	True	P
-----------------------------------------------
System booted wiht PCM ON (shutdown is True)
-----------------------------------------------
TIME		VOLT	SUN		STATE
14:27:45	4.112	True	P
14:28:16	4.115	True	P
14:28:46	4.114	True	P
14:29:16	4.111	True	P
14:29:46	4.112	True	P
14:30:17	4.115	True	P
14:30:47	4.115	True	P
14:31:17	4.115	True	P
14:31:47	4.114	True	P
14:32:18	4.111	True	P
14:32:48	4.112	True	P
14:33:18	4.115	True	P
14:33:48	4.114	True	P
-----------------------------------------------
System booted wiht PCM ON (shutdown is True)
-----------------------------------------------
TIME		VOLT	SUN		STATE
14:34:58	4.098	True	P
14:35:29	4.098	True	P
-----------------------------------------------
System booted wiht PCM ON (shutdown is True)
-----------------------------------------------
TIME		VOLT	SUN		STATE
14:35:59	4.116	True	P
-----------------------------------------------
System booted wiht PCM ON (shutdown is True)
-----------------------------------------------
TIME		VOLT	SUN		STATE
14:36:29	4.115	True	P
14:36:59	4.113	True	P
14:37:30	4.115	True	P
14:38:00	4.115	True	P
14:38:30	4.115	True	P
14:39:00	4.115	True	P
14:39:31	4.115	True	P
14:40:01	4.108	True	P
14:40:32	4.108	True	P
14:41:02	4.111	True	P
-----------------------------------------------
System booted wiht PCM ON (shutdown is True)
-----------------------------------------------
TIME		VOLT	SUN		STATE
14:42:55	4.111	True	P
14:43:25	4.112	True	P
-----------------------------------------------
System booted wiht PCM ON (shutdown is True)
-----------------------------------------------
TIME		VOLT	SUN		STATE
14:44:34	4.114	True	P
14:45:05	4.115	True	P
14:45:35	4.112	True	P
-----------------------------------------------
System booted wiht PCM ON (shutdown is True)
-----------------------------------------------
TIME		VOLT	SUN		STATE
14:46:59	4.115	True	P
14:47:30	4.115	True	P
14:48:00	4.115	True	P
14:48:30	4.111	True	P
14:49:01	4.111	True	P
14:49:31	4.111	True	P
14:50:01	4.111	True	P
14:50:31	4.111	True	P
14:51:01	4.112	True	P
14:51:32	4.115	True	P
14:52:02	4.114	True	P
14:52:32	4.111	True	P
14:53:02	4.112	True	P
14:53:33	4.115	True	P
14:54:03	4.115	True	P
14:54:33	4.115	True	P
14:55:03	4.115	True	P
14:55:34	4.115	True	P
14:56:04	4.114	True	P
14:56:34	4.111	True	P
14:57:04	4.111	True	P
14:57:35	4.111	True	P
14:58:05	4.112	True	P
14:58:35	4.115	True	P
14:59:05	4.114	True	P
14:59:36	4.111	True	P
15:00:06	4.112	True	P
15:00:36	4.115	True	P
15:01:06	4.114	True	P
15:01:37	4.111	True	P
15:02:07	4.111	True	P
15:02:37	4.111	True	P
15:03:07	4.111	True	P
15:03:38	4.111	True	P
15:04:08	4.111	True	P
15:04:38	4.111	True	P
15:05:09	4.111	True	P
15:05:39	4.111	True	P
15:06:09	4.111	True	P
15:06:40	4.111	True	P
15:07:10	4.111	True	P
15:07:40	4.111	True	P
15:08:11	4.111	True	P
15:08:41	4.111	True	P
15:09:11	4.111	True	P
15:09:41	4.111	True	P
15:10:12	4.111	True	P
15:10:42	4.111	True	P
15:11:12	4.111	True	P
15:11:43	4.111	True	P
15:12:13	4.113	True	P
15:12:43	4.115	True	P
15:13:14	4.115	True	P
15:13:44	4.115	True	P
15:14:14	4.113	True	P
15:14:45	4.111	True	P
15:15:15	4.111	True	P
15:15:45	4.111	True	P
15:16:16	4.113	True	P
15:16:46	4.115	True	P
-----------------------------------------------
System booted wiht PCM ON (shutdown is True)
-----------------------------------------------
TIME		VOLT	SUN		STATE
15:18:02	4.111	True	P
15:18:33	4.111	True	P
15:19:03	4.111	True	P
15:19:33	4.111	True	P
15:20:03	4.111	True	P
15:20:34	4.111	True	P
15:21:04	4.111	True	P
15:21:34	4.111	True	P
15:22:04	4.111	True	P
15:22:35	4.111	True	P
15:23:05	4.111	True	P
15:23:35	4.111	True	P
15:24:05	4.114	True	P
15:24:36	4.115	True	P
15:25:06	4.112	True	P
15:25:36	4.111	True	P
15:26:07	4.114	True	P
15:26:37	4.115	True	P
15:27:07	4.112	True	P
15:27:37	4.111	True	P
15:28:08	4.114	True	P
15:28:38	4.115	True	P
15:29:08	4.114	True	P
-----------------------------------------------
System booted wiht PCM ON (shutdown is True)
-----------------------------------------------
TIME		VOLT	SUN		STATE
15:29:38	4.111	True	P
15:29:44	4.111	True	P
15:30:09	4.111	True	P
15:30:39	4.112	True	P
15:31:09	4.111	True	P
15:31:39	4.111	True	P
15:32:10	4.111	True	P
15:32:40	4.111	True	P
-----------------------------------------------
System booted wiht PCM ON (shutdown is True)
-----------------------------------------------
TIME		VOLT	SUN		STATE
-----------------------------------------------
System booted wiht PCM ON (shutdown is True)
-----------------------------------------------
TIME		VOLT	SUN		STATE
15:33:48	4.112	True	P
15:34:06	4.111	True	P
15:34:19	4.111	True	P
15:34:49	4.111	True	P
15:35:19	4.111	True	P
15:35:50	4.111	True	P
-----------------------------------------------
System booted wiht PCM ON (shutdown is True)
-----------------------------------------------
TIME		VOLT	SUN		STATE
-----------------------------------------------
System booted wiht PCM ON (shutdown is True)
-----------------------------------------------
TIME		VOLT	SUN		STATE
15:37:06	4.067	True	P
15:37:23	4.106	True	P
15:37:38	4.111	True	P
15:37:56	4.111	True	P
15:38:10	4.112	True	P
15:38:26	4.111	True	P
15:38:40	4.111	True	P
15:38:56	4.111	True	P
15:39:10	4.111	True	P
15:39:26	4.111	True	P
15:39:41	4.113	True	P
-----------------------------------------------
System booted wiht PCM ON (shutdown is True)
-----------------------------------------------
TIME		VOLT	SUN		STATE
15:41:37	4.111	True	P
15:42:07	4.111	True	P
15:42:38	4.111	True	P
15:43:08	4.111	True	P
15:43:38	4.111	True	P
15:44:08	4.111	True	P
15:44:38	4.111	True	P
15:45:09	4.111	True	P
15:45:39	4.111	True	P
15:46:09	4.111	True	P
15:46:39	4.111	True	P
15:47:09	4.111	True	P
15:47:46	4.111	True	P
15:48:41	4.111	True	P
15:49:28	3.975	True	P
15:49:58	4.042	False	S
-----------------------------------------------
System booted wiht PCM ON (shutdown is True)
-----------------------------------------------
TIME		VOLT	SUN		STATE
15:52:19	4.112	True	P
15:52:49	4.108	True	P
15:53:19	4.108	True	P
15:53:49	4.108	True	P
15:54:20	4.108	False	S
-----------------------------------------------
System booted wiht PCM ON (shutdown is True)
-----------------------------------------------
TIME		VOLT	SUN		STATE
15:56:40	4.070	True	P
15:57:14	4.041	True	P
15:57:44	4.040	True	P
15:58:15	4.037	True	P
15:58:45	4.038	True	P
15:59:15	4.043	True	P
15:59:45	4.032	True	P
16:00:15	4.030	True	P
16:00:45	4.034	True	P
16:01:16	4.039	True	P
16:01:46	4.027	True	P
16:02:16	4.030	True	P
16:02:46	4.030	True	P
16:03:16	4.040	True	P
16:03:49	4.029	True	P
16:04:19	4.022	True	P
16:04:49	4.026	True	P
16:05:19	4.033	True	P
16:05:49	4.025	True	P
16:06:19	4.018	True	P
16:06:50	4.027	True	P
16:07:20	4.035	True	P
16:07:50	4.024	True	P
16:08:20	4.027	True	P
16:08:50	4.023	True	P
16:09:22	4.032	True	P
16:09:53	4.022	True	P
16:10:23	4.016	True	P
16:10:53	4.026	True	P
16:11:23	4.034	True	P
16:11:53	4.016	True	P
16:12:23	4.019	True	P
16:12:54	4.018	True	P
16:13:24	4.032	True	P
16:13:54	4.017	True	P
16:14:24	4.015	True	P
16:14:54	4.020	True	P
16:15:28	4.018	True	P
16:15:58	4.015	True	P
16:16:28	4.017	True	P
16:16:58	4.013	True	P
16:17:28	4.020	True	P
16:17:59	4.018	True	P
16:18:29	4.008	True	P
16:18:59	4.016	True	P
16:19:29	4.009	True	P
16:19:59	4.026	True	P
16:20:29	4.014	True	P
16:21:00	4.015	True	P
16:21:30	4.009	True	P
16:22:00	4.029	True	P
16:22:30	4.011	True	P
16:23:00	4.016	True	P
16:23:30	4.017	True	P
16:24:01	4.027	True	P
16:24:31	4.024	True	P
16:25:01	4.004	True	P
16:25:31	4.005	True	P
16:26:01	4.018	True	P
16:26:31	4.033	True	P
16:27:02	4.018	True	P
16:27:32	4.025	True	P
16:28:02	4.029	True	P
16:28:32	4.043	True	P
16:29:02	4.029	True	P
16:29:32	4.032	True	P
16:30:03	4.031	True	P
16:30:33	4.029	True	P
16:31:03	4.014	True	P
16:31:33	4.008	True	P
16:32:03	4.008	True	P
16:32:33	4.023	True	P
16:33:04	4.004	True	P
16:33:34	4.012	True	P
16:34:04	4.012	True	P
16:34:34	4.027	True	P
16:35:04	4.007	True	P
16:35:34	4.006	True	P
16:36:05	4.006	True	P
16:36:35	4.018	True	P
16:37:05	4.020	True	P
16:37:35	4.013	True	P
16:38:05	4.017	True	P
16:38:36	4.024	True	P
16:39:06	4.021	True	P
16:39:36	4.013	True	P
16:40:06	4.010	True	P
16:40:36	4.018	True	P
16:41:07	4.006	True	P
16:41:37	4.003	True	P
16:42:07	4.010	True	P
16:42:37	4.003	True	P
16:43:07	4.020	True	P
16:43:37	4.010	True	P
16:44:08	4.009	True	P
16:44:38	4.009	True	P
16:45:08	4.017	True	P
16:45:38	4.007	True	P
16:46:08	4.008	True	P
16:46:38	4.005	True	P
16:47:09	4.013	True	P
16:47:41	3.997	True	P
16:48:11	4.004	True	P
16:48:41	4.011	True	P
16:49:11	4.005	True	P
16:49:41	4.007	True	P
16:50:12	4.004	True	P
16:50:42	4.005	True	P
16:51:12	4.006	True	P
16:51:44	3.992	True	P
16:52:14	3.996	True	P
16:52:44	4.021	True	P
16:53:15	3.996	True	P
16:53:45	4.000	True	P
16:54:15	3.999	True	P
16:54:45	4.013	True	P
16:55:15	4.000	True	P
16:55:45	4.001	True	P
16:56:16	3.996	True	P
16:56:46	4.013	True	P
16:57:16	4.002	True	P
16:57:48	4.000	True	P
16:58:18	3.997	True	P
16:58:48	4.012	True	P
16:59:19	3.995	True	P
16:59:49	3.994	True	P
17:00:19	4.000	True	P
17:00:49	4.000	True	P
17:01:19	4.014	True	P
17:01:49	3.994	True	P
17:02:20	4.000	True	P
17:02:50	4.002	True	P
17:03:20	4.003	True	P
17:03:50	3.996	True	P
17:04:20	3.990	True	P
17:04:50	4.007	True	P
17:05:21	3.986	True	P
17:05:51	3.989	True	P
17:06:21	3.997	True	P
17:06:51	4.009	True	P
17:07:21	3.992	True	P
17:07:51	3.992	True	P
17:08:22	3.989	True	P
17:08:52	4.012	True	P
17:09:22	3.989	True	P
17:09:52	3.990	True	P
17:10:22	3.994	True	P
17:10:53	4.000	True	P
17:11:23	3.989	True	P
17:11:53	3.991	True	P
17:12:23	3.988	True	P
17:12:53	4.002	True	P
17:13:25	3.986	True	P
17:13:56	3.979	True	P
17:14:26	3.993	True	P
17:14:56	3.996	True	P
17:15:26	3.989	True	P
17:15:56	3.987	True	P
17:16:26	4.001	True	P
17:16:57	3.999	True	P
17:17:27	3.989	True	P
17:17:57	3.981	True	P
17:18:27	3.988	True	P
17:18:59	4.008	True	P
17:19:29	3.988	True	P
17:20:00	3.989	True	P
17:20:30	3.983	True	P
17:21:00	4.000	True	P
17:21:30	3.986	True	P
17:22:00	3.983	True	P
17:22:30	3.989	True	P
17:23:01	3.984	True	P
17:23:31	3.992	True	P
17:24:01	3.974	True	P
17:24:31	3.983	True	P
17:25:01	3.984	True	P
17:25:31	3.997	True	P
17:26:02	3.980	True	P
17:26:32	3.985	True	P
17:27:02	3.992	True	P
17:27:32	3.989	True	P
17:28:02	3.973	True	P
17:28:32	3.980	True	P
17:29:03	3.989	True	P
17:29:33	3.977	True	P
17:30:05	3.980	True	P
17:30:35	3.982	True	P
17:31:05	3.989	True	P
17:31:35	3.989	True	P
17:32:06	3.979	True	P
17:32:36	3.981	True	P
17:33:06	3.984	True	P
17:33:36	3.983	True	P
17:34:06	3.982	True	P
17:34:36	3.980	True	P
17:35:07	3.970	True	P
17:35:37	3.986	True	P
17:36:07	3.977	True	P
17:36:37	3.979	True	P
17:37:07	3.982	True	P
17:37:40	3.987	True	P
